cliente_id,nombre,genero,edad,departamento,municipio,fecha_registro,segmento_cliente
338,Fernanda García,F,48,Alta Verapaz,San Pedro Carchá,2024/07/03,Corporativo
339,Miguel Pérez,M,48,Izabal,Morales,2025/08/02,Corporativo
340,Diego García,F,29,Izabal,Morales,2023.01.07,Corporativo
341,Andrea Cruz,F,58,Quetzaltenango,Coatepeque,2022-01-18,Premium
342,José Cruz,M,55,Quetzaltenango,Salcajá,20/04/2022,corporativo
343,Luis Méndez,M,75,Alta Verapaz,San Pedro Carchá,2023-06-27,Corporativo
344,Juan Díaz,M,70,Sacatepéquez,Antigua Guatemala,08-16-2021,Premium
345,Luis Gómez,M,69,Alta Verapaz,Tactic,2021-06-23,Premium
346,Sofía López,M,43,Alta Verapaz,Cobán,2024/09/04,Frecuente
347,Juan Díaz,M,69,Sacatepéquez,Jocotenango,2024.04.10,Corporativo
348,Diego Santos,F,19,Escuintla,Santa Lucía Cotzumalguapa,2021/06/25,Corporativo
349,Fernanda Santos,M,46,Alta Verapaz,Tactic,28/07/2021,Nuevo
350,María Morales,M,70,Chimaltenango,El Tejar,14/03/2026,Nuevo
351,Diego Gómez,F,55,Sacatepéquez,Jocotenango,31/08/2022,Premium
352,Carlos Pérez,F,64,Sacatepéquez,Jocotenango,04-18-2021,Premium
353,Rosa Santos,F,75,Guatemala,Guatemala,2024/09/19,Corporativo
354,Rosa Cruz,M,74,Sacatepéquez,san lucas sacatepéquez,2026.04.26,Frecuente
355,Miguel Méndez,M,34,Sacatepéquez,Jocotenango,2023-06-10,Corporativo
356,Andrea Hernández,M,74,Izabal,Morales,2021/10/12,Corporativo
357,Gabriela Cruz,M,-5,Alta Verapaz,San Pedro Carchá,08/10/2025,Inactivo
358,Pedro López,F,43,Guatemal,Guatemala,10/10/2025,Inactivo
359,Juan Morales,F,67,Sacatepéquez,Ciudad Vieja,2023-02-14,Premium
360,Ana Méndez,M,36,Chimaltenango,Tecpán Guatemala,07-10-2022,Premium
361,Andrea Díaz,M,19,Guatemal,Villa Nueva,10/06/2021,Corporativ
362,Sofía Gómez,M,33,Chimaltenango,Tecpán Guatemala,2021-05-16,Premium
363,Diego Santos,F,32,Quetzaltenango,Coatepeque,2024-09-08,Inactivo
364,Rosa Pérez,M,58,Izabal,Livingston,2025-09-16,Premium
365,Diego Méndez,M,74,Chimaltenango,Sin dato,2022/01/27,Nuevo
366,José López,M,53,Izabal,Livingston,2023/10/13,Nuevo
367,Luis Cruz,M,23,Chimaltenango,Tecpán Guatemala,2022/05/28,Corporativo
368,Ana Díaz,M,53,Chimaltenango,Chimaltenango,2024-07-05,Nuevo
369,Miguel Castillo,M,37,Chimaltenango,Chimaltenango,09-28-2021,Corporativo
370,Miguel Gómez,F,63,Chimaltenango,Tecpán Guatemala,2023.01.27,Nuevo
371,Juan Hernández,M,59,Alta Verapaz,No Especificado,22/07/2024,Nuevo
372,Rosa Pérez,NULL,31,Guatemala,Mixco,2022.05.11,Inactivo
373,Diego Morales,F,70,Chimaltenango,El Tejar,2024.07.11,Nuevo
374,José Pérez,M,26,Chimaltenango,NULL,26/10/2023,Nuevo
375,Lucía López,M,27,Alta Verapaz,Cobán,06-07-2026,Corporativo
376,Rosa Hernández,F,67,Escuintla,Santa Lucía Cotzumalguapa,2024-04-22,Premium
377,José Morale,F,49,Alta Verapaz,Tactic,09/12/2021,Frecuente
378,Gabriela López,M,39,Petén,San Benito,07-19-2023,Premium
379,José Castillo,M,64,Chimaltenango,No Especificado,2022-05-20,Premium
380,Gabriela Díaz,F,18,Guatemala,Santa Catarina Pinula,2025-02-13,Nuevo
381,Diego Méndez,M,47,Izabal,Morales,23/06/2022,Corporativo
382,José Pérez,F,35,Sacatepéquez,Ciudad Vieja,2022.03.03,Frecuente
383,Miguel Santos,F,61,Quetzaltenango,Coatepeque,09-03-2024,Nuevo
384,Sofía Santos,M,68,Sacatepéquez,Ciudad Vieja,2025-03-22,Inactivo
385,Rosa Pérez,M,28,Petén,Sayaxché,2025.04.28,Frecuente
386,Luis Hernández,M,49,Chimaltenango,No Especificado,19/10/2025,Premium
387,Luis Díaz,M,71,Petén,San Benito,2022/12/22,Nuevo
388,Miguel Méndez,M,56,Alta Verapaz,San Pedro Carchá,2025.06.19,Nuevo
389,María Morales,F,28,Escuintla,Escuintla,01/11/2022,Corporativo
390,Diego Hernández,M,33,Quetzaltenango,Salcajá,2024.12.17,Corporativo
391,Juan Cruz,F,62,Chimaltenango,Chimaltenango,07/09/2024,Frecuente
392,Fernanda Santos,M,43,Chimaltenango,Chimaltenango,2025/06/25,Inactivo
393,Miguel Pérez,F,56,Chimaltenango,El Tejar,2026/06/19,Premium
394,José Méndez,M,55,Guatemala,San Miguel Petapa,09-12-2023,Premium
395,Pedro Santos,M,52,Quetzaltenango,Coatepeque,10-01-2022,Premium
396,Fernanda López,M,20,Sacatepéquez,San Lucas Sacatepéquez,01-30-2023,Corporativo
397,Lucía Méndez,M,53,Sacatepéquez,San Lucas Sacatepéquez,2023/10/08,Premium
398,Sofía Morales,F,36,Alta Verapaz,Cobán,12/04/2022,Premium
399,Rosa Hernández,F,47,Sacatepéquez,Jocotenango,2024-08-17,Inactivo
400,Carlos Pérez,M,46,Quetzaltenango,Quetzaltenango,2024.08.11,Premium
401,Gabriela Morales,F,67,Guatemala,Santa Catarina Pinula,2026.03.16,Frecuente
402,Andrea Santos,M,71,Escuintla,Escuintla,2022/09/30,Nuevo
403,Rosa Morales,F,24,Guatemala,Santa Catarina Pinula,2023/06/26,Nuevo
404,Pedro Santos,M,51,Chimaltenango,Chimaltenango,2022/10/20,Inactivo
405,Juan López,M,18,Sacatepéquez,San Lucas Sacatepéquez,,Frecuente
406,Miguel Pérez,F,58,Sacatepéquez,Ciudad Vieja,2024.08.25,Corporativo
407,Andrea Castillo,M,20,Alta Verapa,No Especificado,2023-05-12,Frecuente
408,Gabriela García,F,32,Guatemala,Guatemala,07-12-2024,Inactivo
409,Gabriela  Méndez,M,62,Petén,San Benito,2024.10.20,Premium
410,Luis Morales,F,42,Izabal,Livingston,02-27-2025,Inactivo
411,María Díaz,M,64,Alta Verapaz,SAN PEDRO CARCHÁ,2024/06/10,Inactivo
412,Juan Pérez,M,45,Sacatepéquez,San Lucas Sacatepéquez,2021/12/28,Corporativo
413,Juan Castillo,M,71,Chimaltenango,Chimaltenango,2024.08.23,Nuevo
414,Ana Pérez,F,30,Quetzaltenango,Coatepeque,27/03/2024, Corporativo 
415,Lucía Ramírez,F,32,Alta Verapaz,San Pedro Carchá,2023-07-17,Inactivo
416,Luis Cruz,F,71,Guatemala,San Miguel Petapa,06-28-2022,Nuevo
417,Fernanda Hernández,M,26,Petén,Sayaxché,2025-05-11,Nuevo
418,Diego Pérez,M,30,Escuintla,Santa Lucía Cotzumalguapa,2025/12/02,Inactivo
419,Carlos Morales,F,27,Sacatepéquez,Ciudad Vieja,2021-07-20,Premium
420,Fernanda López,M,28,Petén,Sayaxché,07-29-2021,Nuevo
421,Pedro Díaz,M,50,Chimaltenango,El Tejar,05/05/2026,Inactivo
422,Diego Cruz,F,36,Quetzaltenango,Coatepeque,09-08-2023,Corporativo
423,Luis Méndez,M,66,Izabal,Morales,2022.03.29,Corporativo
424,Carlos Morales,M,36,Escuintla,Palín,2025.04.02,Corporativo
425,Luis Méndez,F,18,Sacatepéquez,Jocotenango,2023/01/08,Corporativo
426,Miguel Castillo,F,52,Izabal,Livingsto,2023/01/01,Frecuente
427,Ana López,M,69,Quetzaltenango,Coatepeque,12-24-2021,Corporativo
428,Carlos García,M,58,Sacatepéquez,Antigua Guatemala,07-10-2022,Frecuente
429,Diego Santos,M,53,Alta Verapaz,San Pedro Carchá,2023.07.23,Inactivo
430,Sofía Díaz,M,18,Sacatepéquez,Ciudad Vieja,2025.05.09,Inactivo
431,María Hernández,F,27,Quetzaltenango,Salcajá,2025/05/15,Frecuente
432,Juan Méndez,M,37,Guatemala,Santa Catarina Pinula,07/12/2022,Corporativ
433,Pedro Pérez,M,64,Chimaltenango,El Tejar,2022/01/12,Nuevo
434,Sofía Castillo,M,36,Quetzaltenango,Quetzaltenango,2023-10-16,Nuevo
435,Miguel Ramírez,M,58,Izabal,Livingston,27/02/2022,Inactivo
436,Pedro López,M,34,Chimaltenango,Tecpán Guatemala,09-26-2022,Frecuente
437,Fernanda López,F,68,Quetzaltenango,Salcajá,20/07/2025,Premium
438,Juan Ramírez,F,35,Chimaltenango,El Tejar,2025.09.18, Inactivo 
439,José Santos,N/A,68,Alta Verapaz,San Pedro Carchá,2023/03/29,Frecuente
440,Luis Pérez,F,32,Alta Verapaz,San Pedro Carchá,02-04-2024,Nuevo
441,Gabriela Santos,F,22,Sacatepéquez,Ciudad Vieja,2021.12.02,Corporativo
442,Lucía Morales,M,35,Izabal,Morales,04-02-2026,Inactivo
443,Ana López,M,66,Izabal,Livingston,11/04/2024,Nuevo
444,Juan Morales,F,24,Izabal,Puerto Barrios,03-18-2022,Nuevo
445,Diego Morales,M,38,Petén,Flores,2024-05-20,Premium
446,Ana Castillo,F,45,Sacatepéquez,Jocotenango,01/08/2024,Premium
447,Diego Díaz,F,31,Escuintla,Santa Lucía Cotzumalguapa,12-07-2023,Premium
448,Carlos Cruz,M,70,Guatemala,San Miguel Petapa,05-17-2021,Frecuente
449,Miguel Santos,M,48,Sacatepéquez,Antigua Guatemala,06-09-2023,Corporativo
450,Andrea López,F,53,Chimaltenango,Tecpán Guatemala,2021-10-22,Corporativo
451,Juan Santos,F,57,Escuintla,Palín,05-20-2021,Nuevo
452,Lucía Méndez,F,46,Izabal,Morales,2021-08-26,Nuevo
453,Ana Méndez,M,71,Escuintla,Santa Lucía Cotzumalguapa,2024.06.21,Nuevo
454,Juan Méndez,N/A,64,Sacatepéquez,Sin dato,05-23-2021,Nuevo
455,Gabriela López,F,70,Guatemala,Santa Catarina Pinula,2025-05-10,Premium
456,Rosa López,F,75,Escuintla,Escuintla,2023.12.25,Nuevo
457,Sofía Ramírez,M,71,Escuintla,Santa Lucía Cotzumalguapa,2025.09.20,Inactivo
458,Diego Hernández,M,60,Escuintla,Escuintla,2025-01-01,Nuevo
459,Juan García,M,57,Escuintla,Escuintla,2021-08-24,Frecuente
460,Rosa Morales,F,36,Guatemala,Villa Nueva,12-07-2024,Corporativo
461,Fernanda López,F,27,Escuintla,Palín,12/06/2025,Nuevo
462,Rosa Castillo,F,19,Izabal,No Especificado,2023/07/08,Inactivo
463,Pedro Méndez,M,52,Alta Verapaz,TACTIC,2023.03.07,Premium
464,María López,M,28,Chimaltenango,Tecpán Guatemala,2024-09-21,Frecuente
465,Miguel Morales,F,18,Guatemala,Villa Nueva,2024/06/26,Frecuente
466,Andrea López,M,69,Petén,Flores,2025-06-24,Inactivo
467,Pedro Pérez,M,44,Escuintla,ESCUINTLA,08-17-2024,Inactivo
468,José  Hernández,F,52,Chimaltenango,Chimaltenango,07/07/2021,Nuevo
469,Sofía Castillo,F,29,Petén,San Benito,19/07/2024,Nuevo
470,Fernanda Morales,M,29,Escuintla,palín,2024.09.09,Inactivo
471,Rosa Morales,F,38,Escuintla,Palín,11-13-2024,Corporativo
472,Fernanda Gómez,F,74,Chimaltenango,Chimaltenango,2024-12-05,Corporativo
473,Miguel Pérez,M,62,Sacatepéquez,San Lucas Sacatepéquez,2025.12.02,Nuevo
474,Sofía Hernández,M,45,Sacatepéquez,San Lucas Sacatepéquez,2022.11.24,Premium
475,Juan Santos,F,36,Petén,Flores,02-13-2021,Premium
476,Gabriela Hernández,M,61,Chimaltenango,El Tejar,22/03/2026,Corporativo
477,María López,M,65,Sacatepéquez,Ciudad Vieja,2022-02-11,Inactivo
478,Lucía Cruz,M,69,Petén,Flores,2024-02-02,Frecuente
479,Juan Morales,M,50,Petén,San Benito,09/05/2023,Nuevo
480,Carlos Ramírez,M,34,Petén,Sayaxché,2024/02/20,Premium
481,Carlos Castillo,F,45,Petén,Sayaxché,02-12-2026,Corporativo
482,Carlos García,F,47,Sacatepéquez,Jocotenango,2021-11-08,Inactivo
483,Luis Hernández,M,42,Petén,Flores,2021.07.08,Nuevo
484,Ana Cruz,M,45,Petén,Sayaxché,2023/11/26,Frecuente
485,Fernanda Pérez,M,58,Izabal,Puerto Barrios,31/31/2025,Premium
486,Sofía López,NULL,72,Alta Verapaz,San Pedro Carchá,2021/06/22,Premium
487,Fernanda Cruz,F,56,Sacatepéquez,Antigua Guatemala,2024.11.17,Corporativo
488,Carlos Cruz,M,47,Chimaltenango,Tecpán Guatemala,01-04-2023,Frecuente
489,Carlos Pérez,M,42,Petén,Sin dato,21/04/2023,Nuevo
490,María Gómez,F,22,Alta Verapaz,San Pedro Carchá,2024-10-29,Inactivo
491,Diego Morales,F,71,Guatemala,Mixco,2023/11/23,Premium
492,José Ramírez,M,49,Alta Verapaz,San Pedro Carchá,03-27-2021,Corporativo
493,Gabriela Pérez,F,61,Chimaltenango,El Tejar,2026/06/01,Nuevo
494,José García,M,42,Alta Verapaz,San Pedro Carchá,2022.11.19,Frecuente
495,Ana Ménde,F,32,Guatemala,Santa Catarina Pinula,2023.02.18,Inactivo
496,Lucía Díaz,F,22,Chimaltenango,Chimaltenango,2023-10-26,Corporativo
497,Diego Méndez,M,42,Izabal,Livingston,2025.08.07,Corporativo
498,Miguel Cruz,F,34,Petén,Flores,2022.08.26,Premium
499,Diego Méndez,M,65,Chimaltenango,Chimaltenango,04-27-2021,Inactivo
500,Pedro Cruz,,58,Guatemala,Santa Catarina Pinula,12/09/2022,Nuevo
501,Fernanda Pérez,F,41,Guatemala,Villa Nueva,2025.01.26,Corporativo
502,Ana Santo,M,22,Izabal,Puerto Barrios,2024.12.25,Nuevo
503,Miguel García,M,40,Sacatepéquez,San Lucas Sacatepéquez,19/03/2021,Corporativo
504,Rosa García,F,22,Petén,Sayaxché,17/07/2022,Premium
505,Miguel Díaz,F,40,Chimaltenango,El Tejar,2022.08.06,Corporativo
506,Rosa Díaz,F,42,Sacatepéquez,San Lucas Sacatepéquez,03-08-2026,Premium
507,Luis Díaz,M,55,Petén,Flores,06-22-2024,Nuevo
508,Sofía Cruz,F,33,Petén,Flores,2023-03-27,Corporativo
509,Juan Cruz,F,48,Guatemala,Guatemala,2024/04/06,Frecuente
510,Miguel Santos,M,66,Guatemala,Guatemala,2026/03/22,Frecuente
511,Rosa Pérez,M,23,Alta Verapaz,Cobán,2026/03/04,Nuevo
512,Carlos Díaz,M,49,Guatemala,San Miguel Petapa,2021.11.14,Frecuente
513,Lucía Díaz,F,46,Izabal,Morales,2026-06-07,Nuevo
514,Andrea Díaz,F,18,Izabal,Morales,2021.03.06,Frecuente
515,Pedro Pérez,M,63,Escuintla,Santa Lucía Cotzumalguapa,02-04-2021,INACTIVO
516,Carlos López,M,70,Chimaltenango,Chimaltenango,25/09/2025,Premium
517,Pedro Santos,M,59,Chimaltenango,Chimaltenango,2023/03/15,Corporativo
518,José Hernández,F,26,Sacatepéquez,Jocotenango,09/09/2024,Nuevo
519,Fernanda Pérez,F,53,Quetzaltenango,Quetzaltenango,2023.08.16,Frecuente
520,Pedro Castillo,F,64,Quetzaltenango,Quetzaltenango,2022/07/01,Corporativo
521,Rosa López,F,55,Petén,Flore,05-23-2022,Nuevo
522,Rosa Méndez,F,31,Guatemala,Guatemala,03-06-2022,frecuente
523,Miguel Gómez,M,39,Izabal,Livingston,2021/07/24,Frecuente
524,Andrea Pérez,M,68,Sacatepéquez,San Lucas Sacatepéquez,2025/12/13,frecuente
525,Andrea García,F,65,Izabal,Morales,2021.07.08,Premium
526,José Santos,F,28,Guatemal,SAN MIGUEL PETAPA,12-07-2022,Corporativo
527,María Díaz,F,57,Escuintla,Palín,11/03/2021,Corporativo
528,Juan Gómez,M,66,Izabal,Puerto Barrios,2022/10/14,Corporativo
529,María Santos,M,39,Guatemala,Guatemala,2025-10-02,Inactivo
530,Lucía García,-,18,Alta Verapaz,San Pedro Carchá,2021-09-26,Nuevo
531,Juan Méndez,M,55,Guatemala,San Miguel Petapa,2024-01-05,Frecuente
532,Luis Gómez,M,64,Alta Verapaz,San Pedro Carchá,2025/07/12,CORPORATIVO
533,José Cruz,M,27,Petén,Sayaxché,2024.06.26,Premium
534,Fernanda Díaz,M,34,Sacatepéquez,Jocotenango,2021/05/29,Nuevo
535,Luis Díaz,F,18,Chimaltenango,Chimaltenango,2022-08-12,Corporativo
536,Luis Santos,F,45,Izabal,Livingston,01-16-2022,Corporativo
537,Gabriela López,M,66,Sacatepéquez,San Lucas Sacatepéquez,2023.01.27,Nuevo
538,Ana Méndez,F,51,Quetzaltenango,quetzaltenango,10-02-2021,Inactivo
539,Ana Méndez,F,48,Sacatepéquez,Jocotenango,14/08/2021,Corporativo
540,Rosa Cruz,F,40,Petén,Flores,2023.02.08, Corporativo 
541,María Santos,M,50,Petén,Sayaxché,04/07/2024,Premium
542,Andrea García,M,69,Sacatepéquez,San Lucas Sacatepéquez,27/06/2023,Corporativo
543,Pedro Méndez,F,51,Izabal,Puerto Barrios,2025.07.29,Corporativo
544,Juan Hernández,F,40,Petén,Sayaxché,07-25-2022,Nuevo
545,Pedro Gómez,F,-5,Izabal,Morales,2021.12.27,Inactivo
546,Pedro Ramírez,F,21,Izabal,Morales,06-12-2024,Premium
547,Miguel Díaz,F,68,Escuintla,Escuintla,2023/06/03,Inactivo
548,Ana Díaz,M,64,Alta Verapaz,Cobán,2022/06/02,Inactivo
549,Juan López,M,65,Sacatepéquez,Jocotenango,08-13-2021,Inactivo
550,Andrea López,M,31,Quetzaltenango,Salcajá,07-01-2025,Corporativo
551,Sofía  Díaz,M,48,Alta Verapaz,Cobán,04-09-2025,Inactivo
552,Pedro López,F,35,Chimaltenango,Tecpán Guatemala,2021/01/18,Corporativo
553,Gabriela Pérez,M,46,Escuintla,Santa Lucía Cotzumalguapa,2026.01.03,Inactivo
554,María Hernández,M,23,Guatemala,Mixco,2022.11.03,Corporativo
555,Sofía Ramírez,M,43,Quetzaltenango,Coatepeque,2023/05/05,Nuevo
556,Lucía Castillo,F,72,Sacatepéquez,San Lucas Sacatepéquez,2021.11.28,Nuevo
557,Lucía Morales,F,63,Quetzaltenango,Quetzaltenango,31/01/2025, Nuevo 
558,Rosa Gómez,M,44,Sacatepéquez,Ciudad Vieja,2021/01/31,Frecuente
559,José Castillo,M,69,Izabal,Morales,2023/07/20,Corporativo
560,Ana Díaz,F,22,Quetzaltenango,Coatepeque,2022.11.25,Premium
561,Rosa Gómez,F,62,Petén,Sayaxché,2024.12.03,Corporativo
562,Rosa Hernández,F,65,Izabal,Livingston,2022.02.17,Inactivo
563,Andrea Morales,F,21,Chimaltenango,El Tejar,2024.11.23,Inactivo
564,Lucía Méndez,F,42,Quetzaltenango,Salcajá,2021.11.18,Premium
565,María López,F,57,Guatemala,Mixco,08-24-2024,Premium
566,Lucía Castillo,F,24,Petén,Flores,2025/02/25,Corporativo
567,Gabriela García,M,44,Quetzaltenango,Coatepeque,NULL,Frecuente
568,Sofía Méndez,M,treinta,Izabal,Puerto Barrios,2023.01.29,Corporativo
569,Lucía Morales,M,54,Guatemala,Mixco,2023-08-10,Inactivo
570,Luis López,M,39,Escuintla,Escuintla,2025-06-25,Nuevo
571,Miguel Santos,M,35,Guatemala,Villa Nueva,02-24-2026,Inactivo
572,Ana García,M,39,Alta Verapaz,Tactic,31/10/2021,Frecuente
573,Juan  Pérez,M,31,Guatemala,NULL,2024/12/07,Frecuente
574,Lucía Morales,M,23,Escuintla,Santa Lucía Cotzumalguapa,2025-03-14,Frecuente
575,Fernanda Castillo,M,31,Escuintla,Escuintla,2025/04/19,Nuevo
576,Gabriela Díaz,NULL,70,Quetzaltenango,Quetzaltenango,12-23-2021,Frecuente
577,Miguel Santos,M,20,Sacatepéquez,Jocotenango,2022-08-15,Corporativo
578,Gabriela Díaz,M,71,Alta Verapaz,Tactic,03/11/2023,Nuevo
579,Diego López,F,73,Sacatepéquez,Antigua Guatemala,2024.03.23,Inactivo
580,Fernanda Gómez,F,250,Chimaltenango,Tecpán Guatemala,20/07/2025,Inactivo
581,Diego Ramírez,M,23,Escuintla,Palín,03-09-2025,Frecuente
582,José Morales,F,57,Alta Verapaz,Cobán,2026.06.03,Frecuente
583,Sofía Méndez,F,72,Guatemala,San Miguel Petapa,2025/12/15,Frecuente
584,Ana  Cruz,M,43,Izabal,Morales,2022-12-16,Frecuente
585,Andrea Morales,M,52,Petén,Flores,2022/04/18,Nuevo
586,Luis Hernández,M,51,Izabal,Puerto Barrios,2024/10/22,CORPORATIVO
587,Luis Morales,F,74,Escuintla,Escuintla,2026-05-02,Inactivo
588,Carlos Díaz,F,61,Chimaltenango,Chimaltenango,2021-03-08,Corporativo
589,Juan  López,M,59,Quetzaltenango,Salcajá,2026.03.31,Corporativo
590,Lucía López,M,21,Alta Verapaz,San Pedro Carchá,05-11-2023,frecuente
591,Pedro Díaz,M,25,Petén,San Benito,2021-10-18,Inactivo
592,Andrea López,F,53,Guatemala,Villa Nueva,2023-01-08,Inactivo
593,Fernanda Díaz,F,51,Quetzaltenango,Coatepeque,13/02/2026,Frecuente
594,Fernanda Cruz,F,40,Quetzaltenango,Coatepeque,2026/05/07,Inactivo
595,Luis Díaz,M,50,Escuintla,Santa Lucía Cotzumalguapa,2024.11.09,Premium
596,Ana Ramírez,F,60,Chimaltenango,Tecpán Guatemala,2022/04/01,Nuevo
597,Sofía Cruz,F,34,Alta Verapaz,No Especificado,01/06/2023,Premium
598,María García,F,69,Alta Verapaz,Tactic,2024-05-17,Premium
599,Juan Gómez,M,67,Guatemala,Mixco,2022-12-14,Premium
600,Diego López,M,32,Petén,Sayaxché,05-30-2026,Premium
601,Gabriela Santos,F,20,Quetzaltenango,Salcajá,05-28-2021,Nuevo
602,Juan  Morales,M,34,Izabal,Puerto Barrios,2025-08-05,Corporativo
603,Juan García,M,58,Sacatepéquez,Antigua Guatemala,2023/09/29,Corporativo
604,Miguel Pérez,F,35,Guatemala,San Miguel Petapa,2023/09/28,Inactivo
605,José Ramírez,F,19,Sacatepéquez,San Lucas Sacatepéquez,18/08/2021,Inactivo
606,Luis Ménde,F,36,Chimaltenango,El Tejar,2024.09.09,Corporativo
607,Fernanda Pérez,F,39,Alta Verapaz,Cobán,02/11/2023,Premium
608,Miguel Castillo,F,50,Escuintla,Palín,2022/12/07,Frecuente
609,María Ramírez,M,22,Chimaltenango,Chimaltenango,,Nuevo
610,José Hernández,F,42,Izabal,Morales,2021-12-29,Nuevo
611,Gabriela Hernández,M,65,Escuintla,Escuintla,23/07/2022,Premium
612,Andrea Castillo,M,65,Izabal,Morales,15/03/2021,Nuevo
613,Luis Díaz,M,27,Chimaltenango,El Tejar,2024/02/20,Frecuente
614,Lucía Gómez,F,45,Chimaltenango,El Tejar,29/04/2021,Nuevo
615,José Castillo,F,70,Alta Verapaz,No Especificado,2023/10/25,Frecuente
616,Rosa Morales,M,18,Sacatepéquez,Ciudad Vieja,09-15-2025,Corporativo
617,Juan Gómez,F,29,Sacatepéquez,Ciudad Vieja,2021/09/20,Frecuente
618,Juan Castillo,M,18,Izabal,Puerto Barrios,11-29-2021,Frecuente
619,Rosa Ramírez,M,62,Izabal,Puerto Barrios,2025-05-21,Corporativo
620,José Morales,F,56,Chimaltenango,Tecpán Guatemala,15/01/2026,Frecuente
621,Juan Gómez,M,27,Sacatepéquez,San Lucas Sacatepéquez,2024.09.22,premium
622,Carlos Castillo,M,52,Guatemala,Mixco,20/04/2026,Nuevo
623,María García,M,54,Escuintla,Santa Lucía Cotzumalguapa,2022/02/16,Corporativo
624,Gabriela Méndez,F,41,Guatemala,Guatemala,2023/07/16,Frecuente
625,María Hernández,F,42,Quetzaltenango,Coatepeque,2021.02.14,Inactivo
626,Ana Hernández,F,37,Guatemala,Santa Catarina Pinula,2026-03-04,Corporativo
627,Pedro Méndez,M,28,Alta Verapaz,Tactic,15/03/2025,Inactivo
628,María Morales,M,27,Escuintla,Santa Lucía Cotzumalguapa,20/11/2022,Corporativo
629,Juan López,F,51,Petén,Sayaxché,2026/02/01,Premium
630,Gabriela Cruz,F,26,Petén,San Benito,16/07/2024,Nuevo
631,Andrea Cruz,F,62,Chimaltenango,No Especificado,2021.04.26,Frecuente
632,Luis Castillo,F,74,Izabal,Morales,2022/10/13,Nuevo
633,Andrea López,F,66,Izabal,Puerto Barrios,2021/06/29,Inactivo
634,Juan García,M,60,Sacatepéquez,Jocotenango,09-17-2022,Inactivo
635,Juan Pérez,M,22,Alta Verapaz,Cobán,02-17-2022,Nuevo
636,Pedro Pérez,F,25,Izabal,Morales,2023.11.27,Inactivo
637,Sofía Pérez,F,60,Alta Verapaz,San Pedro Carchá,07-03-2023,Premium
638,María Cruz,F,31,Alta Verapaz,San Pedro Carchá,26/10/2024,Inactivo
639,Carlos Castillo,F,37,Escuintla,Palín,2021.01.07,Premium
640,Diego López,M,21,Escuintla,Palín,2025-02-20,Corporativo
641,Carlos Díaz,M,23,Chimaltenango,El Tejar,2025/08/26,Nuevo
642,Gabriela García,F,41,Chimaltenango,Tecpán Guatemala,2023.11.22,Premium
643,Fernanda Castillo,M,50,Izabal,Puerto Barrios,06-12-2024,Frecuente
644,Juan Cruz,F,48,Sacatepéquez,Antigua Guatemala,2024-07-27,Inactivo
645,Ana Méndez,F,52,Chimaltenango,Chimaltenango,2022-09-03,Premium
646,Rosa García,M,45,Izabal,Puerto Barrios,2022.06.07,Inactivo
647,María López,M,74,Izabal,Puerto Barrios,18/02/2024,Corporativo
648,María Gómez,M,49,Sacatepéquez,Jocotenango,2025.01.13,Premium
649,Luis López,M,61,Alta Verapaz,Tactic,20/05/2024,Corporativo
650,Lucía Ramírez,F,66,Guatemala,Villa Nueva,2022.02.11,Inactivo
651,Ana Díaz,F,22,Escuintla,Santa Lucía Cotzumalguapa,2025.08.16,Frecuente
652,Fernanda Santos,F,74,Chimaltenango,El Tejar,2025-02-02,Frecuente
653,Ana Pérez,F,23,Guatemala,Guatemala,2021-06-02,Premium
654,Sofía Ramírez,M,61,Escuintla,Santa Lucía Cotzumalguapa,12-28-2022,Frecuente
655,Rosa Castillo,M,62,Chimaltenango,Tecpán Guatemala,31/31/2025,Frecuente
656,Andrea Cruz,F,41,Quetzaltenango,Salcajá,2024/12/05,Inactivo
657,José Gómez,F,35,Guatemala,Sin dato,10-12-2022,Corporativo
658,Fernanda García,N/A,34,Petén,San Benito,2024/07/02,Frecuente
659,María Díaz,F,25,Izabal,Morales,2026.01.08,Inactivo
660,Andrea Pérez,F,56,Izabal,Morales,08-21-2021,Inactivo
661,Lucía Castillo,M,60,Alta Verapaz,Sin dato,2022/06/19,Nuevo
662,Carlos Ramírez,M,54,Chimaltenango,Tecpán Guatemala,2026.02.25,Inactivo
663,Luis Castillo,M,42,Guatemala,Guatemala,2022/08/19,Frecuente
664,Rosa García,F,45,Chimaltenango,Chimaltenango,04-13-2025,premium
665,Fernanda Ramírez,F,57,Izabal,Morales,2026-06-18,Frecuente
666,Rosa García,M,53,Sacatepéquez,Antigua Guatemala,2022.04.11,Inactivo
667,Fernanda Méndez,M,60,Guatemala,Guatemala,2021-01-23,Nuevo
668,Juan Morales,M,23,Escuintla,Sin dato,19/04/2021,Premium
669,Juan Gómez,M,32,Alta Verapaz,Tactic,2022/12/28,Nuevo
